"subject id","activity","signal name","mean","std"
9,"standing","fBodyAccMag",-0.9463,-0.9403
9,"walking","fBodyAccMag",-0.3188,-0.5139
9,"walking downstairs","fBodyAccMag",0.2222,0.0889
9,"walking upstairs","fBodyAccMag",-0.3729,-0.5099
9,"laying","fBodyBodyAccJerkMag",-0.9543,-0.9551
9,"sitting","fBodyBodyAccJerkMag",-0.9531,-0.9494
9,"standing","fBodyBodyAccJerkMag",-0.9632,-0.9636
9,"walking","fBodyBodyAccJerkMag",-0.3169,-0.3223
9,"walking downstairs","fBodyBodyAccJerkMag",0.0072,0.0706
9,"walking upstairs","fBodyBodyAccJerkMag",-0.4195,-0.4849
9,"laying","fBodyBodyGyroMag",-0.9186,-0.9034
9,"sitting","fBodyBodyGyroMag",-0.9344,-0.9065
9,"standing","fBodyBodyGyroMag",-0.9298,-0.9109
9,"walking","fBodyBodyGyroMag",-0.5138,-0.5627
9,"walking downstairs","fBodyBodyGyroMag",-0.3475,-0.4242
9,"walking upstairs","fBodyBodyGyroMag",-0.5315,-0.4568
9,"laying","fBodyBodyGyroJerkMag",-0.9558,-0.9523
9,"sitting","fBodyBodyGyroJerkMag",-0.9683,-0.966
9,"standing","fBodyBodyGyroJerkMag",-0.9675,-0.9648
9,"walking","fBodyBodyGyroJerkMag",-0.6026,-0.6244
9,"walking downstairs","fBodyBodyGyroJerkMag",-0.4632,-0.4852
9,"walking upstairs","fBodyBodyGyroJerkMag",-0.7342,-0.7878
10,"laying","tBodyAcc X",0.2802,-0.9683
10,"sitting","tBodyAcc X",0.2706,-0.9829
10,"standing","tBodyAcc X",0.2767,-0.9784
10,"walking","tBodyAcc X",0.2786,-0.1787
10,"walking downstairs","tBodyAcc X",0.2904,0.2957
10,"walking upstairs","tBodyAcc X",0.2671,-0.1616
10,"laying","tBodyAcc Y",-0.0243,-0.9465
10,"sitting","tBodyAcc Y",-0.015,-0.918
10,"standing","tBodyAcc Y",-0.0155,-0.9196
10,"walking","tBodyAcc Y",-0.017,-0.0227
10,"walking downstairs","tBodyAcc Y",-0.02,0.0041
10,"walking upstairs","tBodyAcc Y",-0.0144,-0.0056
10,"laying","tBodyAcc Z",-0.1172,-0.9595
10,"sitting","tBodyAcc Z",-0.1043,-0.9678
10,"standing","tBodyAcc Z",-0.108,-0.9413
10,"walking","tBodyAcc Z",-0.1091,-0.3956
10,"walking downstairs","tBodyAcc Z",-0.1108,-0.1836
10,"walking upstairs","tBodyAcc Z",-0.1182,-0.0739
10,"laying","tGravityAcc X",-0.4531,-0.9545
10,"sitting","tGravityAcc X",0.7919,-0.9731
10,"standing","tGravityAcc X",0.954,-0.9913
10,"walking","tGravityAcc X",0.9631,-0.9744
10,"walking downstairs","tGravityAcc X",0.9398,-0.9393
10,"walking upstairs","tGravityAcc X",0.9319,-0.9592
10,"laying","tGravityAcc Y",-0.1393,-0.9667
10,"sitting","tGravityAcc Y",-0.0413,-0.9357
10,"standing","tGravityAcc Y",-0.0432,-0.9754
10,"walking","tGravityAcc Y",-0.0838,-0.9711
10,"walking downstairs","tGravityAcc Y",-0.0646,-0.937
10,"walking upstairs","tGravityAcc Y",-0.0566,-0.937
10,"laying","tGravityAcc Z",-0.0311,-0.963
10,"sitting","tGravityAcc Z",0.2025,-0.9669
10,"standing","tGravityAcc Z",0.0347,-0.9596
10,"walking","tGravityAcc Z",0.0549,-0.9579
10,"walking downstairs","tGravityAcc Z",0.0419,-0.9021
10,"walking upstairs","tGravityAcc Z",0.0228,-0.8647
10,"laying","tBodyAccJerk X",0.0738,-0.978
10,"sitting","tBodyAccJerk X",0.0775,-0.9889
10,"standing","tBodyAccJerk X",0.081,-0.9643
10,"walking","tBodyAccJerk X",0.0858,-0.0522
10,"walking downstairs","tBodyAccJerk X",0.101,0.2233
10,"walking upstairs","tBodyAccJerk X",0.0649,-0.1872
10,"laying","tBodyAccJerk Y",0.0157,-0.9669
10,"sitting","tBodyAccJerk Y",0.009,-0.9808
10,"standing","tBodyAccJerk Y",0.0119,-0.9413
10,"walking","tBodyAccJerk Y",0.0041,0.0751
10,"walking downstairs","tBodyAccJerk Y",0.0108,-0.105
10,"walking upstairs","tBodyAccJerk Y",0.0266,-0.1778
10,"laying","tBodyAccJerk Z",0.0072,-0.9763
10,"sitting","tBodyAccJerk Z",-0.005,-0.9883
10,"standing","tBodyAccJerk Z",-0.0049,-0.9764
10,"walking","tBodyAccJerk Z",-0.0163,-0.5117
10,"walking downstairs","tBodyAccJerk Z",2e-04,-0.3182
10,"walking upstairs","tBodyAccJerk Z",-0.0513,-0.6075
10,"laying","tBodyGyro X",-0.0196,-0.9617
10,"sitting","tBodyGyro X",-0.0432,-0.9889
10,"standing","tBodyGyro X",-0.0282,-0.9299
10,"walking","tBodyGyro X",0.0107,-0.4142
10,"walking downstairs","tBodyGyro X",-0.1248,-0.3047
10,"walking upstairs","tBodyGyro X",0.0733,-0.3085
10,"laying","tBodyGyro Y",-0.077,-0.9537
10,"sitting","tBodyGyro Y",-0.068,-0.9844
10,"standing","tBodyGyro Y",-0.0877,-0.9589
10,"walking","tBodyGyro Y",-0.082,-0.2509
10,"walking downstairs","tBodyGyro Y",-0.1067,-0.3114
10,"walking upstairs","tBodyGyro Y",-0.0955,0.0412
10,"laying","tBodyGyro Z",0.1047,-0.9719
10,"sitting","tBodyGyro Z",0.0746,-0.9604
10,"standing","tBodyGyro Z",0.1033,-0.9537
10,"walking","tBodyGyro Z",0.0987,-0.1745
10,"walking downstairs","tBodyGyro Z",0.0724,-0.0353
10,"walking upstairs","tBodyGyro Z",0.088,-0.3205
10,"laying","tBodyGyroJerk X",-0.1003,-0.9659
10,"sitting","tBodyGyroJerk X",-0.0932,-0.9923
10,"standing","tBodyGyroJerk X",-0.1048,-0.9504
10,"walking","tBodyGyroJerk X",-0.1227,-0.3661
10,"walking downstairs","tBodyGyroJerk X",-0.0644,-0.417
10,"walking upstairs","tBodyGyroJerk X",-0.1572,-0.4273
10,"laying","tBodyGyroJerk Y",-0.0389,-0.9666
10,"sitting","tBodyGyroJerk Y",-0.0411,-0.9926
10,"standing","tBodyGyroJerk Y",-0.0372,-0.9764
10,"walking","tBodyGyroJerk Y",-0.0519,-0.5097
10,"walking downstairs","tBodyGyroJerk Y",-0.0489,-0.4717
10,"walking upstairs","tBodyGyroJerk Y",-0.0372,-0.6046
10,"laying","tBodyGyroJerk Z",-0.0591,-0.9839
10,"sitting","tBodyGyroJerk Z",-0.0489,-0.9903
10,"standing","tBodyGyroJerk Z",-0.0584,-0.9691
10,"walking","tBodyGyroJerk Z",-0.0611,-0.3291
10,"walking downstairs","tBodyGyroJerk Z",-0.072,-0.2271
10,"walking upstairs","tBodyGyroJerk Z",-0.0365,-0.4822
10,"laying","tBodyAccMag",-0.9568,-0.9403
10,"sitting","tBodyAccMag",-0.9608,-0.9397
10,"standing","tBodyAccMag",-0.952,-0.9373
10,"walking","tBodyAccMag",-0.1274,-0.1856
10,"walking downstairs","tBodyAccMag",0.2508,0.157
10,"walking upstairs","tBodyAccMag",-0.0267,-0.2115
10,"laying","tGravityAccMag",-0.9568,-0.9403
10,"sitting","tGravityAccMag",-0.9608,-0.9397
10,"standing","tGravityAccMag",-0.952,-0.9373
10,"walking","tGravityAccMag",-0.1274,-0.1856
10,"walking downstairs","tGravityAccMag",0.2508,0.157
10,"walking upstairs","tGravityAccMag",-0.0267,-0.2115
10,"laying","tBodyAccJerkMag",-0.9762,-0.9676
10,"sitting","tBodyAccJerkMag",-0.9881,-0.9852
10,"standing","tBodyAccJerkMag",-0.9652,-0.9521
10,"walking","tBodyAccJerkMag",-0.1326,0.0376
10,"walking downstairs","tBodyAccJerkMag",0.0507,0.1109
10,"walking upstairs","tBodyAccJerkMag",-0.262,-0.226
10,"laying","tBodyGyroMag",-0.9376,-0.9275
10,"sitting","tBodyGyroMag",-0.9442,-0.9631
10,"standing","tBodyGyroMag",-0.9298,-0.9205
10,"walking","tBodyGyroMag",-0.1565,-0.402
10,"walking downstairs","tBodyGyroMag",-0.0238,-0.2804
10,"walking upstairs","tBodyGyroMag",0.0439,-0.1131
10,"laying","tBodyGyroJerkMag",-0.9708,-0.9596
10,"sitting","tBodyGyroJerkMag",-0.9937,-0.9917
10,"standing","tBodyGyroJerkMag",-0.9716,-0.9644
10,"walking","tBodyGyroJerkMag",-0.4404,-0.501
10,"walking downstairs","tBodyGyroJerkMag",-0.4019,-0.4941
10,"walking upstairs","tBodyGyroJerkMag",-0.5235,-0.6183
10,"laying","fBodyAcc X",-0.9692,-0.968
10,"sitting","fBodyAcc X",-0.9849,-0.9822
10,"standing","fBodyAcc X",-0.9701,-0.9829
10,"walking","fBodyAcc X",-0.1142,-0.2064
10,"walking downstairs","fBodyAcc X",0.2157,0.325
10,"walking upstairs","fBodyAcc X",-0.1394,-0.172
10,"laying","fBodyAcc Y",-0.9543,-0.9462
10,"sitting","fBodyAcc Y",-0.9405,-0.9128
10,"standing","fBodyAcc Y",-0.9234,-0.9219
10,"walking","fBodyAcc Y",0.0534,-0.1298
10,"walking downstairs","fBodyAcc Y",0.009,-0.0633
10,"walking upstairs","fBodyAcc Y",-0.0391,-0.0516
10,"laying","fBodyAcc Z",-0.9643,-0.9598
10,"sitting","fBodyAcc Z",-0.9746,-0.9661
10,"standing","fBodyAcc Z",-0.9553,-0.9381
10,"walking","fBodyAcc Z",-0.4122,-0.4353
10,"walking downstairs","fBodyAcc Z",-0.1577,-0.2687
10,"walking upstairs","fBodyAcc Z",-0.3012,-0.0342
10,"laying","fBodyAccJerk X",-0.979,-0.9789
10,"sitting","fBodyAccJerk X",-0.9894,-0.9896
10,"standing","fBodyAccJerk X",-0.9636,-0.9686
10,"walking","fBodyAccJerk X",-0.1079,-0.0792
10,"walking downstairs","fBodyAccJerk X",0.1814,0.1569
10,"walking upstairs","fBodyAccJerk X",-0.2012,-0.2476
10,"laying","fBodyAccJerk Y",-0.968,-0.9681
10,"sitting","fBodyAccJerk Y",-0.981,-0.982
10,"standing","fBodyAccJerk Y",-0.9422,-0.9448
10,"walking","fBodyAccJerk Y",0.0309,0.0485
10,"walking downstairs","fBodyAccJerk Y",-0.1195,-0.1534
10,"walking upstairs","fBodyAccJerk Y",-0.2069,-0.2028
10,"laying","fBodyAccJerk Z",-0.9726,-0.9786
10,"sitting","fBodyAccJerk Z",-0.9861,-0.9891
10,"standing","fBodyAccJerk Z",-0.9722,-0.9794
10,"walking","fBodyAccJerk Z",-0.464,-0.5585
10,"walking downstairs","fBodyAccJerk Z",-0.2407,-0.3961
10,"walking upstairs","fBodyAccJerk Z",-0.5532,-0.6629
10,"laying","fBodyGyro X",-0.9538,-0.9645
10,"sitting","fBodyGyro X",-0.9865,-0.9897
10,"standing","fBodyGyro X",-0.924,-0.9323
10,"walking","fBodyGyro X",-0.2779,-0.4583
10,"walking downstairs","fBodyGyro X",-0.2144,-0.3395
10,"walking upstairs","fBodyGyro X",-0.2185,-0.3413
10,"laying","fBodyGyro Y",-0.9547,-0.9535
10,"sitting","fBodyGyro Y",-0.9862,-0.9836
10,"standing","fBodyGyro Y",-0.9603,-0.9584
10,"walking","fBodyGyro Y",-0.3452,-0.2044
10,"walking downstairs","fBodyGyro Y",-0.2725,-0.3432
10,"walking upstairs","fBodyGyro Y",-0.2359,0.1717
10,"laying","fBodyGyro Z",-0.9698,-0.9753
10,"sitting","fBodyGyro Z",-0.9654,-0.9624
10,"standing","fBodyGyro Z",-0.9509,-0.9589
10,"walking","fBodyGyro Z",-0.1085,-0.2733
10,"walking downstairs","fBodyGyro Z",0.0391,-0.1504
10,"walking upstairs","fBodyGyro Z",-0.2628,-0.4038
10,"laying","fBodyAccMag",-0.9508,-0.9443
10,"sitting","fBodyAccMag",-0.9553,-0.9415
10,"standing","fBodyAccMag",-0.9401,-0.945
10,"walking","fBodyAccMag",-0.093,-0.3705
10,"walking downstairs","fBodyAccMag",0.2201,-0.0617
10,"walking upstairs","fBodyAccMag",-0.1669,-0.3614
10,"laying","fBodyBodyAccJerkMag",-0.9686,-0.9654
10,"sitting","fBodyBodyAccJerkMag",-0.9859,-0.9833
10,"standing","fBodyBodyAccJerkMag",-0.9516,-0.9521
10,"walking","fBodyBodyAccJerkMag",0.0205,0.0502
10,"walking downstairs","fBodyBodyAccJerkMag",0.157,0.038
10,"walking upstairs","fBodyBodyAccJerkMag",-0.1536,-0.3344
10,"laying","fBodyBodyGyroMag",-0.9377,-0.9337
10,"sitting","fBodyBodyGyroMag",-0.9745,-0.9625
10,"standing","fBodyBodyGyroMag",-0.9378,-0.923
10,"walking","fBodyBodyGyroMag",-0.4126,-0.4998
10,"walking downstairs","fBodyBodyGyroMag",-0.3123,-0.3878
10,"walking upstairs","fBodyBodyGyroMag",-0.2654,-0.167
10,"laying","fBodyBodyGyroJerkMag",-0.961,-0.9608
10,"sitting","fBodyBodyGyroJerkMag",-0.9922,-0.9914
10,"standing","fBodyBodyGyroJerkMag",-0.9656,-0.9651
10,"walking","fBodyBodyGyroJerkMag",-0.5151,-0.5177
10,"walking downstairs","fBodyBodyGyroJerkMag",-0.4842,-0.545
10,"walking upstairs","fBodyBodyGyroJerkMag",-0.6006,-0.6713
11,"laying","tBodyAcc X",0.2806,-0.9848
11,"sitting","tBodyAcc X",0.2766,-0.9828
11,"standing","tBodyAcc X",0.2777,-0.995
11,"walking","tBodyAcc X",0.2718,-0.4228
11,"walking downstairs","tBodyAcc X",0.2916,0.1425
11,"walking upstairs","tBodyAcc X",0.2638,-0.2388
11,"laying","tBodyAcc Y",-0.0177,-0.9722
11,"sitting","tBodyAcc Y",-0.0149,-0.9214
11,"standing","tBodyAcc Y",-0.0172,-0.9642
11,"walking","tBodyAcc Y",-0.0166,-0.0522
11,"walking downstairs","tBodyAcc Y",-0.0178,0.0708
11,"walking upstairs","tBodyAcc Y",-0.0303,-0.1032
11,"laying","tBodyAcc Z",-0.1088,-0.9713
11,"sitting","tBodyAcc Z",-0.1128,-0.9684
11,"standing","tBodyAcc Z",-0.1087,-0.9864
11,"walking","tBodyAcc Z",-0.1061,-0.5306
11,"walking downstairs","tBodyAcc Z",-0.1111,-0.324
11,"walking upstairs","tBodyAcc Z",-0.1068,-0.2034
11,"laying","tGravityAcc X",-0.1348,-0.9796
11,"sitting","tGravityAcc X",0.872,-0.9881
11,"standing","tGravityAcc X",0.9565,-0.9945
11,"walking","tGravityAcc X",0.9465,-0.9811
11,"walking downstairs","tGravityAcc X",0.9417,-0.9545
11,"walking upstairs","tGravityAcc X",0.8926,-0.9535
11,"laying","tGravityAcc Y",0.943,-0.9908
11,"sitting","tGravityAcc Y",0.2137,-0.9498
11,"standing","tGravityAcc Y",-0.1731,-0.981
11,"walking","tGravityAcc Y",-0.212,-0.9662
11,"walking downstairs","tGravityAcc Y",-0.2003,-0.9263
11,"walking upstairs","tGravityAcc Y",-0.3436,-0.9244
11,"laying","tGravityAcc Z",0.1126,-0.9842
11,"sitting","tGravityAcc Z",0.1885,-0.9717
11,"standing","tGravityAcc Z",0.1272,-0.9894
11,"walking","tGravityAcc Z",0.1341,-0.9609
11,"walking downstairs","tGravityAcc Z",0.1324,-0.9258
11,"walking upstairs","tGravityAcc Z",0.1466,-0.9069
11,"laying","tBodyAccJerk X",0.0767,-0.9853
11,"sitting","tBodyAccJerk X",0.0762,-0.9803
11,"standing","tBodyAccJerk X",0.076,-0.9925
11,"walking","tBodyAccJerk X",0.083,-0.4285
11,"walking downstairs","tBodyAccJerk X",0.0897,-0.0834
11,"walking upstairs","tBodyAccJerk X",0.0969,-0.453
11,"laying","tBodyAccJerk Y",0.0122,-0.9728
11,"sitting","tBodyAccJerk Y",-2e-04,-0.9668
11,"standing","tBodyAccJerk Y",0.0124,-0.9794
11,"walking","tBodyAccJerk Y",0.0128,-0.1814
11,"walking downstairs","tBodyAccJerk Y",0.0252,-0.1268
11,"walking upstairs","tBodyAccJerk Y",-0.0133,-0.4281
11,"laying","tBodyAccJerk Z",0.0028,-0.9821
11,"sitting","tBodyAccJerk Z",0.0083,-0.9834
11,"standing","tBodyAccJerk Z",-7e-04,-0.9901
11,"walking","tBodyAccJerk Z",-0.0134,-0.7207
11,"walking downstairs","tBodyAccJerk Z",-0.0225,-0.5797
11,"walking upstairs","tBodyAccJerk Z",-0.0151,-0.7854
11,"laying","tBodyGyro X",-0.0192,-0.9808
11,"sitting","tBodyGyro X",-0.04,-0.9882
11,"standing","tBodyGyro X",-0.0293,-0.9802
11,"walking","tBodyGyro X",-0.0427,-0.5963
11,"walking downstairs","tBodyGyro X",-0.1251,-0.3741
11,"walking upstairs","tBodyGyro X",-0.0821,-0.5013
11,"laying","tBodyGyro Y",-0.0416,-0.9824
11,"sitting","tBodyGyro Y",-0.0755,-0.9822
11,"standing","tBodyGyro Y",-0.0765,-0.9942
11,"walking","tBodyGyro Y",-0.0705,-0.4996
11,"walking downstairs","tBodyGyro Y",-0.0263,-0.4959
11,"walking upstairs","tBodyGyro Y",-0.0567,-0.282
11,"laying","tBodyGyro Z",0.152,-0.9599
11,"sitting","tBodyGyro Z",0.0762,-0.9528
11,"standing","tBodyGyro Z",0.0811,-0.9806
11,"walking","tBodyGyro Z",0.0844,-0.4342
11,"walking downstairs","tBodyGyro Z",0.0575,-0.319
11,"walking upstairs","tBodyGyro Z",0.0638,-0.6947
11,"laying","tBodyGyroJerk X",-0.1023,-0.9817
11,"sitting","tBodyGyroJerk X",-0.0948,-0.9905
11,"standing","tBodyGyroJerk X",-0.0995,-0.9867
11,"walking","tBodyGyroJerk X",-0.0918,-0.5416
11,"walking downstairs","tBodyGyroJerk X",-0.0221,-0.5344
11,"walking upstairs","tBodyGyroJerk X",-0.0645,-0.6604
11,"laying","tBodyGyroJerk Y",-0.0412,-0.9908
11,"sitting","tBodyGyroJerk Y",-0.0393,-0.9886
11,"standing","tBodyGyroJerk Y",-0.0396,-0.9956
11,"walking","tBodyGyroJerk Y",-0.0514,-0.738
11,"walking downstairs","tBodyGyroJerk Y",-0.052,-0.6846
11,"walking upstairs","tBodyGyroJerk Y",-0.072,-0.8095
11,"laying","tBodyGyroJerk Z",-0.0667,-0.9865
11,"sitting","tBodyGyroJerk Z",-0.0505,-0.981
11,"standing","tBodyGyroJerk Z",-0.0525,-0.9907
11,"walking","tBodyGyroJerk Z",-0.0343,-0.5511
11,"walking downstairs","tBodyGyroJerk Z",-0.0373,-0.4806
11,"walking upstairs","tBodyGyroJerk Z",-0.0461,-0.7772
11,"laying","tBodyAccMag",-0.9806,-0.9729
11,"sitting","tBodyAccMag",-0.962,-0.9446
11,"standing","tBodyAccMag",-0.9849,-0.9803
11,"walking","tBodyAccMag",-0.2883,-0.4877
11,"walking downstairs","tBodyAccMag",0.1262,0.0508
11,"walking upstairs","tBodyAccMag",-0.1326,-0.2896
11,"laying","tGravityAccMag",-0.9806,-0.9729
11,"sitting","tGravityAccMag",-0.962,-0.9446
11,"standing","tGravityAccMag",-0.9849,-0.9803
11,"walking","tGravityAccMag",-0.2883,-0.4877
11,"walking downstairs","tGravityAccMag",0.1262,0.0508
11,"walking upstairs","tGravityAccMag",-0.1326,-0.2896
11,"laying","tBodyAccJerkMag",-0.9833,-0.9765
11,"sitting","tBodyAccJerkMag",-0.9794,-0.9745
11,"standing","tBodyAccJerkMag",-0.9892,-0.9889
11,"walking","tBodyAccJerkMag",-0.4023,-0.4031
11,"walking downstairs","tBodyAccJerkMag",-0.1982,-0.127
11,"walking upstairs","tBodyAccJerkMag",-0.5096,-0.4905
11,"laying","tBodyGyroMag",-0.9525,-0.9547
11,"sitting","tBodyGyroMag",-0.9519,-0.96
11,"standing","tBodyGyroMag",-0.98,-0.9771
11,"walking","tBodyGyroMag",-0.4218,-0.5584
11,"walking downstairs","tBodyGyroMag",-0.1979,-0.3393
11,"walking upstairs","tBodyGyroMag",-0.255,-0.3779
11,"laying","tBodyGyroJerkMag",-0.9906,-0.9845
11,"sitting","tBodyGyroJerkMag",-0.9895,-0.9863
11,"standing","tBodyGyroJerkMag",-0.9934,-0.9926
11,"walking","tBodyGyroJerkMag",-0.6307,-0.7537
11,"walking downstairs","tBodyGyroJerkMag",-0.5993,-0.6778
11,"walking upstairs","tBodyGyroJerkMag",-0.7573,-0.8011
11,"laying","fBodyAcc X",-0.9838,-0.9853
11,"sitting","fBodyAcc X",-0.9815,-0.9834
11,"standing","fBodyAcc X",-0.9938,-0.9956
11,"walking","fBodyAcc X",-0.3965,-0.4337
11,"walking downstairs","fBodyAcc X",0.0352,0.1799
11,"walking upstairs","fBodyAcc X",-0.3553,-0.1987
11,"laying","fBodyAcc Y",-0.9714,-0.9736
11,"sitting","fBodyAcc Y",-0.9345,-0.92
11,"standing","fBodyAcc Y",-0.9687,-0.9635
11,"walking","fBodyAcc Y",-0.083,-0.0966
11,"walking downstairs","fBodyAcc Y",0.0248,0.0263
11,"walking upstairs","fBodyAcc Y",-0.2546,-0.0885
11,"laying","fBodyAcc Z",-0.9736,-0.9717
11,"sitting","fBodyAcc Z",-0.9729,-0.9679
11,"standing","fBodyAcc Z",-0.9877,-0.986
11,"walking","fBodyAcc Z",-0.6164,-0.5231
11,"walking downstairs","fBodyAcc Z",-0.3776,-0.3486
11,"walking upstairs","fBodyAcc Z",-0.5517,-0.1137
11,"laying","fBodyAccJerk X",-0.9849,-0.9871
11,"sitting","fBodyAccJerk X",-0.9808,-0.9816
11,"standing","fBodyAccJerk X",-0.9924,-0.9934
11,"walking","fBodyAccJerk X",-0.4533,-0.4539
11,"walking downstairs","fBodyAccJerk X",-0.1205,-0.1283
11,"walking upstairs","fBodyAccJerk X",-0.4959,-0.4583
11,"laying","fBodyAccJerk Y",-0.9739,-0.9735
11,"sitting","fBodyAccJerk Y",-0.9675,-0.9684
11,"standing","fBodyAccJerk Y",-0.9793,-0.9812
11,"walking","fBodyAccJerk Y",-0.2418,-0.1702
11,"walking downstairs","fBodyAccJerk Y",-0.1775,-0.1304
11,"walking upstairs","fBodyAccJerk Y",-0.4553,-0.4373
11,"laying","fBodyAccJerk Z",-0.9796,-0.9833
11,"sitting","fBodyAccJerk Z",-0.9811,-0.9843
11,"standing","fBodyAccJerk Z",-0.9885,-0.9904
11,"walking","fBodyAccJerk Z",-0.6926,-0.7476
11,"walking downstairs","fBodyAccJerk Z",-0.5302,-0.6289
11,"walking upstairs","fBodyAccJerk Z",-0.7654,-0.8038
11,"laying","fBodyGyro X",-0.9762,-0.9824
11,"sitting","fBodyGyro X",-0.9851,-0.9892
11,"standing","fBodyGyro X",-0.9783,-0.981
11,"walking","fBodyGyro X",-0.5148,-0.6232
11,"walking downstairs","fBodyGyro X",-0.3188,-0.3977
11,"walking upstairs","fBodyGyro X",-0.4718,-0.5178
11,"laying","fBodyGyro Y",-0.9826,-0.9827
11,"sitting","fBodyGyro Y",-0.9826,-0.9821
11,"standing","fBodyGyro Y",-0.994,-0.9944
11,"walking","fBodyGyro Y",-0.5931,-0.4537
11,"walking downstairs","fBodyGyro Y",-0.5283,-0.4811
11,"walking upstairs","fBodyGyro Y",-0.5812,-0.1538
11,"laying","fBodyGyro Z",-0.9614,-0.9632
11,"sitting","fBodyGyro Z",-0.9545,-0.9568
11,"standing","fBodyGyro Z",-0.9808,-0.9823
11,"walking","fBodyGyro Z",-0.3983,-0.4986
11,"walking downstairs","fBodyGyro Z",-0.2735,-0.3972
11,"walking upstairs","fBodyGyro Z",-0.6747,-0.7299
11,"laying","fBodyAccMag",-0.974,-0.976
11,"sitting","fBodyAccMag",-0.9531,-0.9485
11,"standing","fBodyAccMag",-0.9823,-0.9815
11,"walking","fBodyAccMag",-0.4585,-0.5845
11,"walking downstairs","fBodyAccMag",0.0903,-0.1371
11,"walking upstairs","fBodyAccMag",-0.3361,-0.376
11,"laying","fBodyBodyAccJerkMag",-0.9769,-0.9751
11,"sitting","fBodyBodyAccJerkMag",-0.9753,-0.9723
11,"standing","fBodyBodyAccJerkMag",-0.9886,-0.988
11,"walking","fBodyBodyAccJerkMag",-0.3951,-0.4174
11,"walking downstairs","fBodyBodyAccJerkMag",-0.0975,-0.1737
11,"walking upstairs","fBodyBodyAccJerkMag",-0.4759,-0.5137
11,"laying","fBodyBodyGyroMag",-0.9671,-0.9548
11,"sitting","fBodyBodyGyroMag",-0.9698,-0.9607
11,"standing","fBodyBodyGyroMag",-0.9826,-0.9774
11,"walking","fBodyBodyGyroMag",-0.6102,-0.5997
11,"walking downstairs","fBodyBodyGyroMag",-0.4562,-0.3806
11,"walking upstairs","fBodyBodyGyroMag",-0.5501,-0.3812
11,"laying","fBodyBodyGyroJerkMag",-0.986,-0.9836
11,"sitting","fBodyBodyGyroJerkMag",-0.9873,-0.9856
11,"standing","fBodyBodyGyroJerkMag",-0.993,-0.9923
11,"walking","fBodyBodyGyroJerkMag",-0.7519,-0.7736
11,"walking downstairs","fBodyBodyGyroJerkMag",-0.6683,-0.7142
11,"walking upstairs","fBodyBodyGyroJerkMag",-0.796,-0.8224
12,"laying","tBodyAcc X",0.2601,-0.9553
12,"sitting","tBodyAcc X",0.275,-0.9826
12,"standing","tBodyAcc X",0.2774,-0.9812
12,"walking","tBodyAcc X",0.2771,-0.1289
12,"walking downstairs","tBodyAcc X",0.2815,0.0424
12,"walking upstairs","tBodyAcc X",0.273,-0.2901
12,"laying","tBodyAcc Y",-0.0175,-0.9491
12,"sitting","tBodyAcc Y",-0.0158,-0.9286
12,"standing","tBodyAcc Y",-0.0169,-0.9231
12,"walking","tBodyAcc Y",-0.0156,-0.1228
12,"walking downstairs","tBodyAcc Y",-0.0181,0.1108
12,"walking upstairs","tBodyAcc Y",-0.0264,-0.1038
12,"laying","tBodyAcc Z",-0.1082,-0.9483
12,"sitting","tBodyAcc Z",-0.1063,-0.9397
12,"standing","tBodyAcc Z",-0.1055,-0.9207
12,"walking","tBodyAcc Z",-0.1032,-0.4106
12,"walking downstairs","tBodyAcc Z",-0.1096,-0.425
12,"walking upstairs","tBodyAcc Z",-0.1073,-0.4367
12,"laying","tGravityAcc X",-0.3786,-0.9365
12,"sitting","tGravityAcc X",0.9262,-0.9852
12,"standing","tGravityAcc X",0.9573,-0.9853
12,"walking","tGravityAcc X",0.9669,-0.9791
12,"walking downstairs","tGravityAcc X",0.9499,-0.9595
12,"walking upstairs","tGravityAcc X",0.9384,-0.9602
12,"laying","tGravityAcc Y",0.8034,-0.9744
12,"sitting","tGravityAcc Y",0.0831,-0.9636
12,"standing","tGravityAcc Y",-0.2189,-0.9705
12,"walking","tGravityAcc Y",-0.156,-0.9646
12,"walking downstairs","tGravityAcc Y",-0.1787,-0.9433
12,"walking upstairs","tGravityAcc Y",-0.2591,-0.9414
12,"laying","tGravityAcc Z",0.275,-0.9596
12,"sitting","tGravityAcc Z",0.0886,-0.9562
12,"standing","tGravityAcc Z",-0.0395,-0.9395
12,"walking","tGravityAcc Z",-0.0361,-0.9503
12,"walking downstairs","tGravityAcc Z",-0.0561,-0.9354
12,"walking upstairs","tGravityAcc Z",-0.0703,-0.9381
12,"laying","tBodyAccJerk X",0.0854,-0.9693
12,"sitting","tBodyAccJerk X",0.0771,-0.9765
12,"standing","tBodyAccJerk X",0.0745,-0.9724
12,"walking","tBodyAccJerk X",0.0458,-0.0135
12,"walking downstairs","tBodyAccJerk X",0.0622,0.0063
12,"walking upstairs","tBodyAccJerk X",0.0729,-0.3599
12,"laying","tBodyAccJerk Y",0.0077,-0.9626
12,"sitting","tBodyAccJerk Y",0.0106,-0.964
12,"standing","tBodyAccJerk Y",0.01,-0.9532
12,"walking","tBodyAccJerk Y",0.0198,-0.0894
12,"walking downstairs","tBodyAccJerk Y",-0.0119,0.0629
12,"walking upstairs","tBodyAccJerk Y",-0.0069,-0.3113
12,"laying","tBodyAccJerk Z",-0.0044,-0.9706
